CountryCode,DisplayName,region,Level,ProjYear,PovertyLine,variable,value
BDI,Burundi,SSA,National,2015,3.642544,HeadCount,0.8804424
BDI,Burundi,SSA,National,2015,6.11676,HeadCount,0.9609116
BDI,Burundi,SSA,National,2015,3.981504,HeadCount,0.9014219
BDI,Burundi,SSA,National,2015,5.939234,HeadCount,0.9578334
BDI,Burundi,SSA,National,2015,2.308829,HeadCount,0.7243483
BDI,Burundi,SSA,National,2018,2.195249,HeadCount,0.7389542
BDI,Burundi,SSA,National,2018,3.642544,HeadCount,0.8990362
BDI,Burundi,SSA,National,2018,6.11676,HeadCount,0.9677397
BDI,Burundi,SSA,National,2018,3.981504,HeadCount,0.9166838
BDI,Burundi,SSA,National,2018,5.939234,HeadCount,0.9652546
BDI,Burundi,SSA,National,2018,2.308829,HeadCount,0.7571235
BDI,Burundi,SSA,National,2019,2.195249,HeadCount,0.7320146
BDI,Burundi,SSA,National,2019,3.642544,HeadCount,0.8945475
BDI,Burundi,SSA,National,2019,6.11676,HeadCount,0.9667184
BDI,Burundi,SSA,National,2019,3.981504,HeadCount,0.9133164
BDI,Burundi,SSA,National,2019,5.939234,HeadCount,0.9645491
BDI,Burundi,SSA,National,2019,2.308829,HeadCount,0.7523149
BDI,Burundi,SSA,National,2020,2.195249,HeadCount,0.7451145
BDI,Burundi,SSA,National,2020,3.642544,HeadCount,0.9018594
BDI,Burundi,SSA,National,2020,6.11676,HeadCount,0.9687587
BDI,Burundi,SSA,National,2020,3.981504,HeadCount,0.9199598
BDI,Burundi,SSA,National,2020,5.939234,HeadCount,0.9666003
BDI,Burundi,SSA,National,2020,2.308829,HeadCount,0.7643289
BDI,Burundi,SSA,National,2021,2.195249,HeadCount,0.7325582
BDI,Burundi,SSA,National,2021,3.642544,HeadCount,0.8952456
BDI,Burundi,SSA,National,2021,6.11676,HeadCount,0.9667184
BDI,Burundi,SSA,National,2021,3.981504,HeadCount,0.913498
BDI,Burundi,SSA,National,2021,5.939234,HeadCount,0.9646311
BDI,Burundi,SSA,National,2021,2.308829,HeadCount,0.7529652
BEL,Belgium,OHI,National,1981,2.195249,HeadCount,0.002401878
BEL,Belgium,OHI,National,1981,3.642544,HeadCount,0.00496752
BEL,Belgium,OHI,National,1981,6.11676,HeadCount,0.007478574
BEL,Belgium,OHI,National,1981,3.981504,HeadCount,0.00496752
BEL,Belgium,OHI,National,1981,5.939234,HeadCount,0.007478574
BEL,Belgium,OHI,National,1981,2.308829,HeadCount,0.002401878
BEL,Belgium,OHI,National,1984,2.195249,HeadCount,0.002401878
BEL,Belgium,OHI,National,1984,3.642544,HeadCount,0.00496752
BEL,Belgium,OHI,National,1984,6.11676,HeadCount,0.007478574
BEL,Belgium,OHI,National,1984,3.981504,HeadCount,0.00496752
BEL,Belgium,OHI,National,1984,5.939234,HeadCount,0.007478574
BEL,Belgium,OHI,National,1984,2.308829,HeadCount,0.002401878
BEL,Belgium,OHI,National,1987,2.195249,HeadCount,0.003986019
BEL,Belgium,OHI,National,1987,3.642544,HeadCount,0.006557778
BEL,Belgium,OHI,National,1987,6.11676,HeadCount,0.007394796
BEL,Belgium,OHI,National,1987,3.981504,HeadCount,0.006557778
BEL,Belgium,OHI,National,1987,5.939234,HeadCount,0.006557778
BEL,Belgium,OHI,National,1987,2.308829,HeadCount,0.005702564
BEL,Belgium,OHI,National,1990,2.195249,HeadCount,0.007305464
BEL,Belgium,OHI,National,1990,3.642544,HeadCount,0.008592873
BEL,Belgium,OHI,National,1990,6.11676,HeadCount,0.009644998
BEL,Belgium,OHI,National,1990,3.981504,HeadCount,0.008592873
BEL,Belgium,OHI,National,1990,5.939234,HeadCount,0.009644998
BEL,Belgium,OHI,National,1990,2.308829,HeadCount,0.007305464
BEL,Belgium,OHI,National,1993,2.195249,HeadCount,0.007929926
BEL,Belgium,OHI,National,1993,3.642544,HeadCount,0.00898589
BEL,Belgium,OHI,National,1993,6.11676,HeadCount,0.0111406
BEL,Belgium,OHI,National,1993,3.981504,HeadCount,0.00898589
BEL,Belgium,OHI,National,1993,5.939234,HeadCount,0.0111406
BEL,Belgium,OHI,National,1993,2.308829,HeadCount,0.007929926
BEL,Belgium,OHI,National,1996,2.195249,HeadCount,0.004524447
BEL,Belgium,OHI,National,1996,3.642544,HeadCount,0.006108393
BEL,Belgium,OHI,National,1996,6.11676,HeadCount,0.008359471
BEL,Belgium,OHI,National,1996,3.981504,HeadCount,0.006108393
BEL,Belgium,OHI,National,1996,5.939234,HeadCount,0.008359471
BEL,Belgium,OHI,National,1996,2.308829,HeadCount,0.004524447
BEL,Belgium,OHI,National,1999,2.195249,HeadCount,0.003678305
BEL,Belgium,OHI,National,1999,3.642544,HeadCount,0.006049862
BEL,Belgium,OHI,National,1999,6.11676,HeadCount,0.006798699
BEL,Belgium,OHI,National,1999,3.981504,HeadCount,0.006049862
BEL,Belgium,OHI,National,1999,5.939234,HeadCount,0.006798699
BEL,Belgium,OHI,National,1999,2.308829,HeadCount,0.003678305
BEL,Belgium,OHI,National,2002,2.195249,HeadCount,0.002981149
BEL,Belgium,OHI,National,2002,3.642544,HeadCount,0.005210774
BEL,Belgium,OHI,National,2002,6.11676,HeadCount,0.006927657
BEL,Belgium,OHI,National,2002,3.981504,HeadCount,0.005452587
BEL,Belgium,OHI,National,2002,5.939234,HeadCount,0.006851354
BEL,Belgium,OHI,National,2002,2.308829,HeadCount,0.003077132
BEL,Belgium,OHI,National,2005,2.195249,HeadCount,0.002009891
BEL,Belgium,OHI,National,2005,3.642544,HeadCount,0.003279285
BEL,Belgium,OHI,National,2005,6.11676,HeadCount,0.004726353
BEL,Belgium,OHI,National,2005,3.981504,HeadCount,0.003439079
BEL,Belgium,OHI,National,2005,5.939234,HeadCount,0.004726353
BEL,Belgium,OHI,National,2005,2.308829,HeadCount,0.002068014
BEL,Belgium,OHI,National,2008,2.195249,HeadCount,0.001184167
BEL,Belgium,OHI,National,2008,3.642544,HeadCount,0.001407375
BEL,Belgium,OHI,National,2008,6.11676,HeadCount,0.002836196
BEL,Belgium,OHI,National,2008,3.981504,HeadCount,0.001514073
BEL,Belgium,OHI,National,2008,5.939234,HeadCount,0.002836196
BEL,Belgium,OHI,National,2008,2.308829,HeadCount,0.001184167
BEL,Belgium,OHI,National,2010,2.195249,HeadCount,0.001421017
BEL,Belgium,OHI,National,2010,3.642544,HeadCount,0.001989567
BEL,Belgium,OHI,National,2010,6.11676,HeadCount,0.004396007
BEL,Belgium,OHI,National,2010,3.981504,HeadCount,0.003010524
BEL,Belgium,OHI,National,2010,5.939234,HeadCount,0.003983498
BEL,Belgium,OHI,National,2010,2.308829,HeadCount,0.001421017
BEL,Belgium,OHI,National,2011,2.195249,HeadCount,0.001682682
BEL,Belgium,OHI,National,2011,3.642544,HeadCount,0.002898488
BEL,Belgium,OHI,National,2011,6.11676,HeadCount,0.004602272
BEL,Belgium,OHI,National,2011,3.981504,HeadCount,0.002965252
BEL,Belgium,OHI,National,2011,5.939234,HeadCount,0.003576741
BEL,Belgium,OHI,National,2011,2.308829,HeadCount,0.001682682
BEL,Belgium,OHI,National,2012,2.195249,HeadCount,0.001565715
BEL,Belgium,OHI,National,2012,3.642544,HeadCount,0.002313017
BEL,Belgium,OHI,National,2012,6.11676,HeadCount,0.004184184
BEL,Belgium,OHI,National,2012,3.981504,HeadCount,0.002313017
BEL,Belgium,OHI,National,2012,5.939234,HeadCount,0.004116696
BEL,Belgium,OHI,National,2012,2.308829,HeadCount,0.001720728
BEL,Belgium,OHI,National,2013,2.195249,HeadCount,0.001445081
BEL,Belgium,OHI,National,2013,3.642544,HeadCount,0.002217943
BEL,Belgium,OHI,National,2013,6.11676,HeadCount,0.004069399
BEL,Belgium,OHI,National,2013,3.981504,HeadCount,0.002344897
BEL,Belgium,OHI,National,2013,5.939234,HeadCount,0.003652527
BEL,Belgium,OHI,National,2013,2.308829,HeadCount,0.001445081
BEL,Belgium,OHI,National,2015,2.195249,HeadCount,0.0007075855
BEL,Belgium,OHI,National,2015,3.642544,HeadCount,0.001951641
BEL,Belgium,OHI,National,2015,6.11676,HeadCount,0.002174509
BEL,Belgium,OHI,National,2015,3.981504,HeadCount,0.001951641
BEL,Belgium,OHI,National,2015,5.939234,HeadCount,0.001987336
BEL,Belgium,OHI,National,2015,2.308829,HeadCount,0.0008260218
BEL,Belgium,OHI,National,2018,2.195249,HeadCount,0.001335979
BEL,Belgium,OHI,National,2018,3.642544,HeadCount,0.002020924
BEL,Belgium,OHI,National,2018,6.11676,HeadCount,0.00303386
BEL,Belgium,OHI,National,2018,3.981504,HeadCount,0.002185893
BEL,Belgium,OHI,National,2018,5.939234,HeadCount,0.00303386
BEL,Belgium,OHI,National,2018,2.308829,HeadCount,0.001517584
BEL,Belgium,OHI,National,2019,2.195249,HeadCount,0.001314533
BEL,Belgium,OHI,National,2019,3.642544,HeadCount,0.002020924
BEL,Belgium,OHI,National,2019,6.11676,HeadCount,0.00303386
BEL,Belgium,OHI,National,2019,3.981504,HeadCount,0.002185893
BEL,Belgium,OHI,National,2019,5.939234,HeadCount,0.00303386
BEL,Belgium,OHI,National,2019,2.308829,HeadCount,0.001517584
BEL,Belgium,OHI,National,2020,2.195249,HeadCount,0.001517584
BEL,Belgium,OHI,National,2020,3.642544,HeadCount,0.002020924
BEL,Belgium,OHI,National,2020,6.11676,HeadCount,0.003228964
BEL,Belgium,OHI,National,2020,3.981504,HeadCount,0.002464825
BEL,Belgium,OHI,National,2020,5.939234,HeadCount,0.003197668
BEL,Belgium,OHI,National,2020,2.308829,HeadCount,0.001517584
BEL,Belgium,OHI,National,2021,2.195249,HeadCount,0.001335979
BEL,Belgium,OHI,National,2021,3.642544,HeadCount,0.002020924
BEL,Belgium,OHI,National,2021,6.11676,HeadCount,0.003197668
BEL,Belgium,OHI,National,2021,3.981504,HeadCount,0.002287097
BEL,Belgium,OHI,National,2021,5.939234,HeadCount,0.00303386
BEL,Belgium,OHI,National,2021,2.308829,HeadCount,0.001517584
BEN,Benin,SSA,National,1981,2.195249,HeadCount,0.6006399
BEN,Benin,SSA,National,1981,3.642544,HeadCount,0.841363
BEN,Benin,SSA,National,1981,6.11676,HeadCount,0.9495463
BEN,Benin,SSA,National,1981,3.981504,HeadCount,0.8699253
BEN,Benin,SSA,National,1981,5.939234,HeadCount,0.9464763
BEN,Benin,SSA,National,1981,2.308829,HeadCount,0.6343475
BEN,Benin,SSA,National,1984,2.195249,HeadCount,0.6206216
BEN,Benin,SSA,National,1984,3.642544,HeadCount,0.8521757
BEN,Benin,SSA,National,1984,6.11676,HeadCount,0.9526511
BEN,Benin,SSA,National,1984,3.981504,HeadCount,0.8790703
BEN,Benin,SSA,National,1984,5.939234,HeadCount,0.9497645
BEN,Benin,SSA,National,1984,2.308829,HeadCount,0.6516821
BEN,Benin,SSA,National,1987,2.195249,HeadCount,0.6251229
BEN,Benin,SSA,National,1987,3.642544,HeadCount,0.8544428
BEN,Benin,SSA,National,1987,6.11676,HeadCount,0.9530935
BEN,Benin,SSA,National,1987,3.981504,HeadCount,0.8811436
BEN,Benin,SSA,National,1987,5.939234,HeadCount,0.9504325
BEN,Benin,SSA,National,1987,2.308829,HeadCount,0.6560358
BEN,Benin,SSA,National,1990,2.195249,HeadCount,0.6264471
BEN,Benin,SSA,National,1990,3.642544,HeadCount,0.8552432
BEN,Benin,SSA,National,1990,6.11676,HeadCount,0.9531336
BEN,Benin,SSA,National,1990,3.981504,HeadCount,0.8814857
BEN,Benin,SSA,National,1990,5.939234,HeadCount,0.9505126
BEN,Benin,SSA,National,1990,2.308829,HeadCount,0.6570756
BEN,Benin,SSA,National,1993,2.195249,HeadCount,0.6122872
BEN,Benin,SSA,National,1993,3.642544,HeadCount,0.8486552
BEN,Benin,SSA,National,1993,6.11676,HeadCount,0.9507673
BEN,Benin,SSA,National,1993,3.981504,HeadCount,0.8751221
BEN,Benin,SSA,National,1993,5.939234,HeadCount,0.948559
BEN,Benin,SSA,National,1993,2.308829,HeadCount,0.6439895
BEN,Benin,SSA,National,1996,2.195249,HeadCount,0.5946657
BEN,Benin,SSA,National,1996,3.642544,HeadCount,0.8391225
BEN,Benin,SSA,National,1996,6.11676,HeadCount,0.9491505
BEN,Benin,SSA,National,1996,3.981504,HeadCount,0.8687764
BEN,Benin,SSA,National,1996,5.939234,HeadCount,0.9460355
BEN,Benin,SSA,National,1996,2.308829,HeadCount,0.6310642
BEN,Benin,SSA,National,1999,2.195249,HeadCount,0.5640081
BEN,Benin,SSA,National,1999,3.642544,HeadCount,0.815967
BEN,Benin,SSA,National,1999,6.11676,HeadCount,0.9421256
BEN,Benin,SSA,National,1999,3.981504,HeadCount,0.8512914
BEN,Benin,SSA,National,1999,5.939234,HeadCount,0.9381026
BEN,Benin,SSA,National,1999,2.308829,HeadCount,0.5908085
BEN,Benin,SSA,National,2002,2.195249,HeadCount,0.5211195
BEN,Benin,SSA,National,2002,3.642544,HeadCount,0.7961603
BEN,Benin,SSA,National,2002,6.11676,HeadCount,0.9320845
BEN,Benin,SSA,National,2002,3.981504,HeadCount,0.8272687
BEN,Benin,SSA,National,2002,5.939234,HeadCount,0.9266363
BEN,Benin,SSA,National,2002,2.308829,HeadCount,0.5536822
BEN,Benin,SSA,National,2005,2.195249,HeadCount,0.533657
BEN,Benin,SSA,National,2005,3.642544,HeadCount,0.7931785
BEN,Benin,SSA,National,2005,6.11676,HeadCount,0.9267514
BEN,Benin,SSA,National,2005,3.981504,HeadCount,0.8226128
BEN,Benin,SSA,National,2005,5.939234,HeadCount,0.9207246
BEN,Benin,SSA,National,2005,2.308829,HeadCount,0.5637776
BEN,Benin,SSA,National,2008,2.195249,HeadCount,0.5224228
BEN,Benin,SSA,National,2008,3.642544,HeadCount,0.7734178
BEN,Benin,SSA,National,2008,6.11676,HeadCount,0.9083274
BEN,Benin,SSA,National,2008,3.981504,HeadCount,0.8024158
BEN,Benin,SSA,National,2008,5.939234,HeadCount,0.9026272
BEN,Benin,SSA,National,2008,2.308829,HeadCount,0.5536966
BEN,Benin,SSA,National,2010,2.195249,HeadCount,0.5477394
BEN,Benin,SSA,National,2010,3.642544,HeadCount,0.7772787
BEN,Benin,SSA,National,2010,6.11676,HeadCount,0.9064015
BEN,Benin,SSA,National,2010,3.981504,HeadCount,0.8052056
BEN,Benin,SSA,National,2010,5.939234,HeadCount,0.9002983
BEN,Benin,SSA,National,2010,2.308829,HeadCount,0.5777601
BEN,Benin,SSA,National,2011,2.195249,HeadCount,0.5552682
BEN,Benin,SSA,National,2011,3.642544,HeadCount,0.776791
BEN,Benin,SSA,National,2011,6.11676,HeadCount,0.9036948
BEN,Benin,SSA,National,2011,3.981504,HeadCount,0.803491
BEN,Benin,SSA,National,2011,5.939234,HeadCount,0.8976948
BEN,Benin,SSA,National,2011,2.308829,HeadCount,0.5844909
BEN,Benin,SSA,National,2012,2.195249,HeadCount,0.5486847
BEN,Benin,SSA,National,2012,3.642544,HeadCount,0.7766488
BEN,Benin,SSA,National,2012,6.11676,HeadCount,0.9026326
BEN,Benin,SSA,National,2012,3.981504,HeadCount,0.8079472
BEN,Benin,SSA,National,2012,5.939234,HeadCount,0.8973437
BEN,Benin,SSA,National,2012,2.308829,HeadCount,0.5775161
BEN,Benin,SSA,National,2013,2.195249,HeadCount,0.5388952
BEN,Benin,SSA,National,2013,3.642544,HeadCount,0.7775897
BEN,Benin,SSA,National,2013,6.11676,HeadCount,0.9037105
BEN,Benin,SSA,National,2013,3.981504,HeadCount,0.8160641
BEN,Benin,SSA,National,2013,5.939234,HeadCount,0.899336
BEN,Benin,SSA,National,2013,2.308829,HeadCount,0.5679138
BEN,Benin,SSA,National,2015,2.195249,HeadCount,0.5198613
BEN,Benin,SSA,National,2015,3.642544,HeadCount,0.7800797
BEN,Benin,SSA,National,2015,6.11676,HeadCount,0.906552
BEN,Benin,SSA,National,2015,3.981504,HeadCount,0.8323222
BEN,Benin,SSA,National,2015,5.939234,HeadCount,0.9037685
BEN,Benin,SSA,National,2015,2.308829,HeadCount,0.5489657
BEN,Benin,SSA,National,2018,2.195249,HeadCount,0.4798664
BEN,Benin,SSA,National,2018,3.642544,HeadCount,0.7413458
BEN,Benin,SSA,National,2018,6.11676,HeadCount,0.8998521
BEN,Benin,SSA,National,2018,3.981504,HeadCount,0.7922064
BEN,Benin,SSA,National,2018,5.939234,HeadCount,0.8968153
BEN,Benin,SSA,National,2018,2.308829,HeadCount,0.5078026
BEN,Benin,SSA,National,2019,2.195249,HeadCount,0.4482599
BEN,Benin,SSA,National,2019,3.642544,HeadCount,0.7094374
BEN,Benin,SSA,National,2019,6.11676,HeadCount,0.8936615
BEN,Benin,SSA,National,2019,3.981504,HeadCount,0.7578895
BEN,Benin,SSA,National,2019,5.939234,HeadCount,0.8901346
BEN,Benin,SSA,National,2019,2.308829,HeadCount,0.4760855
BEN,Benin,SSA,National,2020,2.195249,HeadCount,0.4383061
BEN,Benin,SSA,National,2020,3.642544,HeadCount,0.7014427
BEN,Benin,SSA,National,2020,6.11676,HeadCount,0.8920358
BEN,Benin,SSA,National,2020,3.981504,HeadCount,0.7490507
BEN,Benin,SSA,National,2020,5.939234,HeadCount,0.8882731
BEN,Benin,SSA,National,2020,2.308829,HeadCount,0.4663348
BEN,Benin,SSA,National,2021,2.195249,HeadCount,0.4155092
BEN,Benin,SSA,National,2021,3.642544,HeadCount,0.6833672
BEN,Benin,SSA,National,2021,6.11676,HeadCount,0.8869743
BEN,Benin,SSA,National,2021,3.981504,HeadCount,0.7245343
BEN,Benin,SSA,National,2021,5.939234,HeadCount,0.8828279
BEN,Benin,SSA,National,2021,2.308829,HeadCount,0.442873
BFA,Burkina Faso,SSA,National,1981,2.195249,HeadCount,0.8508746
BFA,Burkina Faso,SSA,National,1981,3.642544,HeadCount,0.9346927
BFA,Burkina Faso,SSA,National,1981,6.11676,HeadCount,0.9736595
BFA,Burkina Faso,SSA,National,1981,3.981504,HeadCount,0.9446518
BFA,Burkina Faso,SSA,National,1981,5.939234,HeadCount,0.9722382
BFA,Burkina Faso,SSA,National,1981,2.308829,HeadCount,0.8609636
BFA,Burkina Faso,SSA,National,1984,2.195249,HeadCount,0.8506553
BFA,Burkina Faso,SSA,National,1984,3.642544,HeadCount,0.9345335
BFA,Burkina Faso,SSA,National,1984,6.11676,HeadCount,0.9735776
BFA,Burkina Faso,SSA,National,1984,3.981504,HeadCount,0.9445424
BFA,Burkina Faso,SSA,National,1984,5.939234,HeadCount,0.9721099
BFA,Burkina Faso,SSA,National,1984,2.308829,HeadCount,0.8605309
BFA,Burkina Faso,SSA,National,1987,2.195249,HeadCount,0.8305619
BFA,Burkina Faso,SSA,National,1987,3.642544,HeadCount,0.9266701
BFA,Burkina Faso,SSA,National,1987,6.11676,HeadCount,0.9693638
BFA,Burkina Faso,SSA,National,1987,3.981504,HeadCount,0.935093
BFA,Burkina Faso,SSA,National,1987,5.939234,HeadCount,0.9678112
BFA,Burkina Faso,SSA,National,1987,2.308829,HeadCount,0.8440725
BFA,Burkina Faso,SSA,National,1990,2.195249,HeadCount,0.8326754
BFA,Burkina Faso,SSA,National,1990,3.642544,HeadCount,0.9272761
BFA,Burkina Faso,SSA,National,1990,6.11676,HeadCount,0.9697407
BFA,Burkina Faso,SSA,National,1990,3.981504,HeadCount,0.9359038
BFA,Burkina Faso,SSA,National,1990,5.939234,HeadCount,0.9681829
BFA,Burkina Faso,SSA,National,1990,2.308829,HeadCount,0.8458048
BFA,Burkina Faso,SSA,National,1993,2.195249,HeadCount,0.8235062
BFA,Burkina Faso,SSA,National,1993,3.642544,HeadCount,0.9211899
BFA,Burkina Faso,SSA,National,1993,6.11676,HeadCount,0.9674075
BFA,Burkina Faso,SSA,National,1993,3.981504,HeadCount,0.9321651
BFA,Burkina Faso,SSA,National,1993,5.939234,HeadCount,0.9661374
BFA,Burkina Faso,SSA,National,1993,2.308829,HeadCount,0.8368758
BFA,Burkina Faso,SSA,National,1996,2.195249,HeadCount,0.8137214
BFA,Burkina Faso,SSA,National,1996,3.642544,HeadCount,0.9138222
BFA,Burkina Faso,SSA,National,1996,6.11676,HeadCount,0.9622245
BFA,Burkina Faso,SSA,National,1996,3.981504,HeadCount,0.9247759
BFA,Burkina Faso,SSA,National,1996,5.939234,HeadCount,0.9606783
BFA,Burkina Faso,SSA,National,1996,2.308829,HeadCount,0.825496
BFA,Burkina Faso,SSA,National,1999,2.195249,HeadCount,0.7503175
BFA,Burkina Faso,SSA,National,1999,3.642544,HeadCount,0.8812708
BFA,Burkina Faso,SSA,National,1999,6.11676,HeadCount,0.9497362
BFA,Burkina Faso,SSA,National,1999,3.981504,HeadCount,0.8974646
BFA,Burkina Faso,SSA,National,1999,5.939234,HeadCount,0.9465934
BFA,Burkina Faso,SSA,National,1999,2.308829,HeadCount,0.7680643
BFA,Burkina Faso,SSA,National,2002,2.195249,HeadCount,0.6340822
BFA,Burkina Faso,SSA,National,2002,3.642544,HeadCount,0.8355872
BFA,Burkina Faso,SSA,National,2002,6.11676,HeadCount,0.9382708
BFA,Burkina Faso,SSA,National,2002,3.981504,HeadCount,0.8564995
BFA,Burkina Faso,SSA,National,2002,5.939234,HeadCount,0.9361937
BFA,Burkina Faso,SSA,National,2002,2.308829,HeadCount,0.6699115
BFA,Burkina Faso,SSA,National,2005,2.195249,HeadCount,0.5516551
BFA,Burkina Faso,SSA,National,2005,3.642544,HeadCount,0.7942513
BFA,Burkina Faso,SSA,National,2005,6.11676,HeadCount,0.9268437
BFA,Burkina Faso,SSA,National,2005,3.981504,HeadCount,0.8222698
BFA,Burkina Faso,SSA,National,2005,5.939234,HeadCount,0.9227599
BFA,Burkina Faso,SSA,National,2005,2.308829,HeadCount,0.5762173
BFA,Burkina Faso,SSA,National,2008,2.195249,HeadCount,0.5283606
BFA,Burkina Faso,SSA,National,2008,3.642544,HeadCount,0.7866177
BFA,Burkina Faso,SSA,National,2008,6.11676,HeadCount,0.9269301
BFA,Burkina Faso,SSA,National,2008,3.981504,HeadCount,0.8202126
BFA,Burkina Faso,SSA,National,2008,5.939234,HeadCount,0.9216103
BFA,Burkina Faso,SSA,National,2008,2.308829,HeadCount,0.5561463
BFA,Burkina Faso,SSA,National,2010,2.195249,HeadCount,0.5205263
BFA,Burkina Faso,SSA,National,2010,3.642544,HeadCount,0.7911414
BFA,Burkina Faso,SSA,National,2010,6.11676,HeadCount,0.9296717
BFA,Burkina Faso,SSA,National,2010,3.981504,HeadCount,0.8239961
BFA,Burkina Faso,SSA,National,2010,5.939234,HeadCount,0.9250603
BFA,Burkina Faso,SSA,National,2010,2.308829,HeadCount,0.5490422
BFA,Burkina Faso,SSA,National,2011,2.195249,HeadCount,0.4927178
BFA,Burkina Faso,SSA,National,2011,3.642544,HeadCount,0.7746261
BFA,Burkina Faso,SSA,National,2011,6.11676,HeadCount,0.9233519
BFA,Burkina Faso,SSA,National,2011,3.981504,HeadCount,0.8131468
BFA,Burkina Faso,SSA,National,2011,5.939234,HeadCount,0.9192336
BFA,Burkina Faso,SSA,National,2011,2.308829,HeadCount,0.5238591
BFA,Burkina Faso,SSA,National,2012,2.195249,HeadCount,0.460605
BFA,Burkina Faso,SSA,National,2012,3.642544,HeadCount,0.7604237
BFA,Burkina Faso,SSA,National,2012,6.11676,HeadCount,0.9180348
BFA,Burkina Faso,SSA,National,2012,3.981504,HeadCount,0.7998939
BFA,Burkina Faso,SSA,National,2012,5.939234,HeadCount,0.9119869
BFA,Burkina Faso,SSA,National,2012,2.308829,HeadCount,0.4975335
BFA,Burkina Faso,SSA,National,2013,2.195249,HeadCount,0.4303807
BFA,Burkina Faso,SSA,National,2013,3.642544,HeadCount,0.7468595
BFA,Burkina Faso,SSA,National,2013,6.11676,HeadCount,0.9128174
BFA,Burkina Faso,SSA,National,2013,3.981504,HeadCount,0.7906911
BFA,Burkina Faso,SSA,National,2013,5.939234,HeadCount,0.9080805
BFA,Burkina Faso,SSA,National,2013,2.308829,HeadCount,0.4709933
BFA,Burkina Faso,SSA,National,2015,2.195249,HeadCount,0.4066142
BFA,Burkina Faso,SSA,National,2015,3.642544,HeadCount,0.7383223
BFA,Burkina Faso,SSA,National,2015,6.11676,HeadCount,0.9102532
BFA,Burkina Faso,SSA,National,2015,3.981504,HeadCount,0.7804582
BFA,Burkina Faso,SSA,National,2015,5.939234,HeadCount,0.9045415
BFA,Burkina Faso,SSA,National,2015,2.308829,HeadCount,0.4467652
BFA,Burkina Faso,SSA,National,2018,2.195249,HeadCount,0.3219561
BFA,Burkina Faso,SSA,National,2018,3.642544,HeadCount,0.689855
BFA,Burkina Faso,SSA,National,2018,6.11676,HeadCount,0.8874157
BFA,Burkina Faso,SSA,National,2018,3.981504,HeadCount,0.7349657
BFA,Burkina Faso,SSA,National,2018,5.939234,HeadCount,0.8797117
BFA,Burkina Faso,SSA,National,2018,2.308829,HeadCount,0.3666403
BFA,Burkina Faso,SSA,National,2019,2.195249,HeadCount,0.2831244
BFA,Burkina Faso,SSA,National,2019,3.642544,HeadCount,0.6626945
BFA,Burkina Faso,SSA,National,2019,6.11676,HeadCount,0.8754739
BFA,Burkina Faso,SSA,National,2019,3.981504,HeadCount,0.7115472
BFA,Burkina Faso,SSA,National,2019,5.939234,HeadCount,0.8681146
BFA,Burkina Faso,SSA,National,2019,2.308829,HeadCount,0.3230898
BFA,Burkina Faso,SSA,National,2020,2.195249,HeadCount,0.2955427
BFA,Burkina Faso,SSA,National,2020,3.642544,HeadCount,0.6724673
BFA,Burkina Faso,SSA,National,2020,6.11676,HeadCount,0.8796728
BFA,Burkina Faso,SSA,National,2020,3.981504,HeadCount,0.7205628
BFA,Burkina Faso,SSA,National,2020,5.939234,HeadCount,0.872525
BFA,Burkina Faso,SSA,National,2020,2.308829,HeadCount,0.3412518
BFA,Burkina Faso,SSA,National,2021,2.195249,HeadCount,0.2723912
BFA,Burkina Faso,SSA,National,2021,3.642544,HeadCount,0.6524884
BFA,Burkina Faso,SSA,National,2021,6.11676,HeadCount,0.871978
BFA,Burkina Faso,SSA,National,2021,3.981504,HeadCount,0.7019582
BFA,Burkina Faso,SSA,National,2021,5.939234,HeadCount,0.8647961
BFA,Burkina Faso,SSA,National,2021,2.308829,HeadCount,0.3114806
BGD,Bangladesh,SAS,National,1981,2.195249,HeadCount,0.2415102
BGD,Bangladesh,SAS,National,1981,3.642544,HeadCount,0.6842569
BGD,Bangladesh,SAS,National,1981,6.11676,HeadCount,0.9382668
BGD,Bangladesh,SAS,National,1981,3.981504,HeadCount,0.7554865
BGD,Bangladesh,SAS,National,1981,5.939234,HeadCount,0.932052
BGD,Bangladesh,SAS,National,1981,2.308829,HeadCount,0.2697228
BGD,Bangladesh,SAS,National,1984,2.195249,HeadCount,0.2347689
BGD,Bangladesh,SAS,National,1984,3.642544,HeadCount,0.6846325
BGD,Bangladesh,SAS,National,1984,6.11676,HeadCount,0.9358675
BGD,Bangladesh,SAS,National,1984,3.981504,HeadCount,0.7545997
BGD,Bangladesh,SAS,National,1984,5.939234,HeadCount,0.9295982
BGD,Bangladesh,SAS,National,1984,2.308829,HeadCount,0.2710092
BGD,Bangladesh,SAS,National,1987,2.195249,HeadCount,0.2745537
BGD,Bangladesh,SAS,National,1987,3.642544,HeadCount,0.7063799
BGD,Bangladesh,SAS,National,1987,6.11676,HeadCount,0.9325455
BGD,Bangladesh,SAS,National,1987,3.981504,HeadCount,0.7678737
BGD,Bangladesh,SAS,National,1987,5.939234,HeadCount,0.9265372
BGD,Bangladesh,SAS,National,1987,2.308829,HeadCount,0.3148385
BGD,Bangladesh,SAS,National,1990,2.195249,HeadCount,0.3422077
BGD,Bangladesh,SAS,National,1990,3.642544,HeadCount,0.7577867
