CountryCode,DisplayName,region,Level,ProjYear,EPL,LPL,UPL,p20,p80
MDG,Madagascar,SSA,National,2012,0.7884057,0.9151799,0.9748493,0.8523342,0.9993072
MDG,Madagascar,SSA,National,2013,0.7899672,0.9158579,0.975356,0.8682237,0.9993461
MDG,Madagascar,SSA,National,2015,0.7863083,0.9143182,0.9747654,0.8805287,0.9993461
MDG,Madagascar,SSA,National,2018,0.7722986,0.9081447,0.9722318,0.8886011,
MDG,Madagascar,SSA,National,2019,0.7655242,0.9037259,0.9709056,0.8862852,
MDG,Madagascar,SSA,National,2020,0.7744915,0.9092838,0.9729623,0.8898445,
MDG,Madagascar,SSA,National,2021,0.7657692,0.9038248,0.9709397,0.8890957,
MDV,Maldives,SAS,National,1981,0.4180944,0.7635779,0.9291196,0.09274979,0.9951056
MDV,Maldives,SAS,National,1984,0.3075939,0.6588041,0.887783,0.09140407,0.9913385
MDV,Maldives,SAS,National,1987,0.1805025,0.5264284,0.8197768,0.06964124,0.9848606
MDV,Maldives,SAS,National,1990,0.1608411,0.4886737,0.8117065,0.06510925,0.982938
MDV,Maldives,SAS,National,1993,0.127075,0.4365552,0.7813929,0.0545712,0.9633039
MDV,Maldives,SAS,National,1996,0.0883069,0.3389572,0.7128493,0.04321341,0.9512253
MDV,Maldives,SAS,National,1999,0.05998914,0.2148836,0.5980216,0.03023432,0.9285865
MDV,Maldives,SAS,National,2002,0.06228097,0.2198176,0.5994249,0.03646681,0.9363734
MDV,Maldives,SAS,National,2005,0.07064023,0.2511077,0.6088865,0.06706255,0.956854
MDV,Maldives,SAS,National,2008,0.0258812,0.1278408,0.3762577,0.02997719,0.9186697
MDV,Maldives,SAS,National,2010,0.01739906,0.1068023,0.314747,0.02536002,0.9040855
MDV,Maldives,SAS,National,2011,0.001369875,0.0239781,0.1338931,0.006386562,0.7891114
MDV,Maldives,SAS,National,2012,0.001920943,0.03439157,0.1803358,0.01245514,0.857595
MDV,Maldives,SAS,National,2013,0.0007058025,0.01453966,0.09810898,0.005988134,0.7896522
MDV,Maldives,SAS,National,2015,0.0001292239,0.006835304,0.06522183,0.002754584,0.7804526
MDV,Maldives,SAS,National,2018,0,0.001137809,0.02698553,0.000505853,
MDV,Maldives,SAS,National,2019,0,0.0009692733,0.01978527,0.000505853,
MDV,Maldives,SAS,National,2020,0,0.003425243,0.04575273,0.001455777,
MDV,Maldives,SAS,National,2021,0,0.001455777,0.03108356,0.0009692733,
MEX,Mexico,LAC,National,1981,0.06193925,0.2034693,0.4474384,0.01008149,0.8252535
MEX,Mexico,LAC,National,1984,0.08340374,0.2522743,0.5005325,0.02212992,0.8524784
MEX,Mexico,LAC,National,1987,0.08409921,0.232448,0.4598271,0.03762649,0.823711
MEX,Mexico,LAC,National,1990,0.07027306,0.1902341,0.4061218,0.03122327,0.7804266
MEX,Mexico,LAC,National,1993,0.077252,0.2108166,0.4391597,0.03656411,0.7746674
MEX,Mexico,LAC,National,1996,0.1813776,0.3633409,0.5932353,0.1274588,0.8639575
MEX,Mexico,LAC,National,1999,0.1118127,0.2517457,0.4841045,0.07535928,0.8028381
MEX,Mexico,LAC,National,2002,0.06612134,0.188173,0.4062163,0.04980574,0.7870322
MEX,Mexico,LAC,National,2005,0.06567789,0.1599114,0.3670752,0.06423246,0.7987655
MEX,Mexico,LAC,National,2008,0.0540664,0.1436411,0.3340539,0.05896679,0.8087294
MEX,Mexico,LAC,National,2010,0.0452299,0.1264202,0.3331853,0.05629528,0.8433273
MEX,Mexico,LAC,National,2011,0.04122033,0.1197476,0.3181081,0.058907,0.8364779
MEX,Mexico,LAC,National,2012,0.03839893,0.1211072,0.3159203,0.06073614,0.8397944
MEX,Mexico,LAC,National,2013,0.03796442,0.1203476,0.3264533,0.06863026,0.8559408
MEX,Mexico,LAC,National,2015,0.02989971,0.1008204,0.2973188,0.06496316,0.8608004
MEX,Mexico,LAC,National,2018,0.01731753,0.06479822,0.2270091,0.04896242,
MEX,Mexico,LAC,National,2019,0.0174088,0.06569089,0.2296295,0.05114038,
MEX,Mexico,LAC,National,2020,0.02160197,0.08041586,0.2682126,0.06088604,
MEX,Mexico,LAC,National,2021,0.01950471,0.07416808,0.2537246,0.05936481,
MKD,North Macedonia,ECA,National,1981,0,0.04238615,0.1844972,0,0.8415257
MKD,North Macedonia,ECA,National,1984,0,0.04134807,0.1814963,0,0.8303906
MKD,North Macedonia,ECA,National,1987,0,0.03607642,0.1663354,0,0.8245144
MKD,North Macedonia,ECA,National,1990,0.02119066,0.1183164,0.4022624,0,0.9457479
MKD,North Macedonia,ECA,National,1993,0.03284456,0.1496608,0.4818384,0,0.9433951
MKD,North Macedonia,ECA,National,1996,0.01561539,0.1036826,0.3621972,0,0.910332
MKD,North Macedonia,ECA,National,1999,0.03775263,0.1472285,0.4051825,0.01630514,0.8975499
MKD,North Macedonia,ECA,National,2002,0.01456555,0.07395796,0.2604365,0.008369986,0.7319171
MKD,North Macedonia,ECA,National,2005,0.01607562,0.07708038,0.2513939,0.0149612,0.7435199
MKD,North Macedonia,ECA,National,2008,0.006365959,0.045897,0.1786599,0.007448341,0.7048265
MKD,North Macedonia,ECA,National,2010,0.1044823,0.1793394,0.3406391,0.1192214,0.8967734
MKD,North Macedonia,ECA,National,2011,0.09087075,0.1550326,0.3216005,0.1089401,0.8906199
MKD,North Macedonia,ECA,National,2012,0.06912792,0.1405301,0.3122443,0.09676034,0.8998536
MKD,North Macedonia,ECA,National,2013,0.05225698,0.1203668,0.294552,0.08358381,0.9133501
MKD,North Macedonia,ECA,National,2015,0.05538926,0.1011186,0.2473165,0.08417494,0.8971424
MKD,North Macedonia,ECA,National,2018,0.03398556,0.07114872,0.1791149,0.05930513,
MKD,North Macedonia,ECA,National,2019,0.03323778,0.06715947,0.1659228,0.05745851,
MKD,North Macedonia,ECA,National,2020,0.03480364,0.07374185,0.1832479,0.06004077,
MKD,North Macedonia,ECA,National,2021,0.03384048,0.06731702,0.1664963,0.05801392,
MLI,Mali,SSA,National,1981,0.8789335,0.9487704,0.9832368,0.7064231,0.9980524
MLI,Mali,SSA,National,1984,0.9003361,0.9589305,0.9874139,0.8000493,0.998379
MLI,Mali,SSA,National,1987,0.8719124,0.9451629,0.9809524,0.776409,0.9978104
MLI,Mali,SSA,National,1990,0.8627693,0.9406206,0.9795132,0.7644851,0.9975008
MLI,Mali,SSA,National,1993,0.8550927,0.936653,0.9774554,0.7646678,0.9968535
MLI,Mali,SSA,National,1996,0.8230903,0.931472,0.9768858,0.7526366,0.9969928
MLI,Mali,SSA,National,1999,0.7051465,0.8821533,0.9652669,0.6171572,0.9950088
MLI,Mali,SSA,National,2002,0.5890759,0.8119159,0.9500727,0.5174288,0.9954778
MLI,Mali,SSA,National,2005,0.5325435,0.7885383,0.9289252,0.5211423,0.9962285
MLI,Mali,SSA,National,2008,0.5177101,0.7935832,0.9390748,0.5475399,0.998562
MLI,Mali,SSA,National,2010,0.5016906,0.7968208,0.9501459,0.5766423,0.9999596
MLI,Mali,SSA,National,2011,0.5011236,0.7966774,0.9498108,0.6157285,0.9999861
MLI,Mali,SSA,National,2012,0.5238192,0.8106711,0.955191,0.6571578,0.9999861
MLI,Mali,SSA,National,2013,0.5279091,0.8154039,0.9568451,0.695568,0.9999861
MLI,Mali,SSA,National,2015,0.4845478,0.7853366,0.9457924,0.6907252,0.9999861
MLI,Mali,SSA,National,2018,0.4342856,0.755299,0.9353758,0.6970895,
MLI,Mali,SSA,National,2019,0.4226331,0.7464261,0.9329156,0.6940159,
MLI,Mali,SSA,National,2020,0.4349758,0.7555325,0.9355114,0.6987803,
MLI,Mali,SSA,National,2021,0.4122538,0.7392328,0.9284701,0.6912951,
MLT,Malta,OHI,National,1981,0.006959423,0.008749108,0.04493446,0.005119586,0.5252719
MLT,Malta,OHI,National,1984,0.006959423,0.008749108,0.04625323,0.005492243,0.5192742
MLT,Malta,OHI,National,1987,0.006422323,0.008271443,0.03961867,0.005492243,0.4867302
MLT,Malta,OHI,National,1990,0.005895761,0.00705562,0.01808538,0.005119586,0.3090758
MLT,Malta,OHI,National,1993,0.005492243,0.00705562,0.01312681,0.005119586,0.1914316
MLT,Malta,OHI,National,1996,0.005492243,0.006959423,0.009573119,0.004906659,0.1353744
MLT,Malta,OHI,National,1999,0.005119586,0.006422323,0.008271443,0.00375537,0.08853486
MLT,Malta,OHI,National,2002,0.005119586,0.005895761,0.008271443,0.003919483,0.0923008
MLT,Malta,OHI,National,2005,0.004661903,0.005895761,0.007779355,0.004661903,0.1099903
MLT,Malta,OHI,National,2008,0.001090115,0.002264916,0.00468108,0.001090115,0.1158151
MLT,Malta,OHI,National,2010,0.00193683,0.002664095,0.004568568,0.002192739,0.1391956
MLT,Malta,OHI,National,2011,0.001857052,0.003810163,0.004653814,0.001960125,0.1399753
MLT,Malta,OHI,National,2012,0.001177221,0.002744575,0.003549261,0.001870947,0.1369459
MLT,Malta,OHI,National,2013,0.0002966614,0.0002966614,0.001814438,0.0002966614,0.1219895
MLT,Malta,OHI,National,2015,0.0008437796,0.0009578569,0.00288894,0.0008437796,0.1096385
MLT,Malta,OHI,National,2018,0.001033806,0.002227282,0.002688916,0.001592334,
MLT,Malta,OHI,National,2019,0.001033806,0.002227282,0.002688916,0.001592334,
MLT,Malta,OHI,National,2020,0.001033806,0.00230563,0.002688916,0.002087764,
MLT,Malta,OHI,National,2021,0.001033806,0.002227282,0.002688916,0.002087764,
MMR,Myanmar,EAP,National,1981,0.9354319,0.9815021,0.9947932,0.7166763,0.997862
MMR,Myanmar,EAP,National,1984,0.9202346,0.977808,0.9943074,0.7561232,0.9973131
MMR,Myanmar,EAP,National,1987,0.9351007,0.9811245,0.9947932,0.8344524,0.997862
MMR,Myanmar,EAP,National,1990,0.948067,0.9867564,0.995397,0.8710036,0.9979078
MMR,Myanmar,EAP,National,1993,0.9342054,0.9809223,0.9947932,0.8446925,0.9973131
MMR,Myanmar,EAP,National,1996,0.9012059,0.9742539,0.9931436,0.8243149,0.9972721
MMR,Myanmar,EAP,National,1999,0.838638,0.9571891,0.989158,0.7468047,0.9971187
MMR,Myanmar,EAP,National,2002,0.6860159,0.9089516,0.9766734,0.5931105,0.9955269
MMR,Myanmar,EAP,National,2005,0.4442836,0.7703694,0.9392798,0.4265312,0.9944536
MMR,Myanmar,EAP,National,2008,0.2266218,0.5867111,0.867437,0.256097,0.9916551
MMR,Myanmar,EAP,National,2010,0.1330599,0.4681063,0.7922933,0.1869537,0.9885664
MMR,Myanmar,EAP,National,2011,0.1152646,0.4270977,0.7720639,0.1989989,0.9878252
MMR,Myanmar,EAP,National,2012,0.09704165,0.3804612,0.7427493,0.1826693,0.9868294
MMR,Myanmar,EAP,National,2013,0.076501,0.3351436,0.7038834,0.179113,0.9844886
MMR,Myanmar,EAP,National,2015,0.04765627,0.2460706,0.6205231,0.1457129,0.9799969
MMR,Myanmar,EAP,National,2018,0.01027527,0.1217641,0.492364,0.07916198,
MMR,Myanmar,EAP,National,2019,0.008669289,0.1122761,0.4738122,0.07560469,
MMR,Myanmar,EAP,National,2020,0.00797094,0.1043113,0.4599256,0.06708553,
MMR,Myanmar,EAP,National,2021,0.006770044,0.08412998,0.4208401,0.05843843,
MNA,Middle East & North Africa,Aggregates,Regional,1981,0.108300733179776,0.345096802519438,0.647290843679447,0.00743740066595727,0.932541969962517
MNA,Middle East & North Africa,Aggregates,Regional,1984,0.0906102115871172,0.321685200696037,0.622871353549303,0.012128516860186,0.918248286158001
MNA,Middle East & North Africa,Aggregates,Regional,1987,0.0831192116498353,0.310638993575435,0.620613005322684,0.0170574439765192,0.924548531785487
MNA,Middle East & North Africa,Aggregates,Regional,1990,0.0650920779941338,0.271985161666978,0.592019285176613,0.012075636831886,0.926088844261283
MNA,Middle East & North Africa,Aggregates,Regional,1993,0.0672986919918276,0.291958872728298,0.599433829617678,0.0152426116230214,0.891732084898795
MNA,Middle East & North Africa,Aggregates,Regional,1996,0.0601313169180782,0.2878135330953,0.606647185616276,0.0227198476268246,0.898307473710738
MNA,Middle East & North Africa,Aggregates,Regional,1999,0.0373185827775422,0.215546248072256,0.541425568904021,0.0154692448357427,0.872288439249817
MNA,Middle East & North Africa,Aggregates,Regional,2002,0.033712992699674,0.201736479522071,0.522139343146422,0.0187563307573783,0.87186477756579
MNA,Middle East & North Africa,Aggregates,Regional,2005,0.0314298338189129,0.189780593261313,0.491945049772536,0.0286821371330605,0.864025022615241
MNA,Middle East & North Africa,Aggregates,Regional,2008,0.033621405718953,0.166960209479786,0.459281866095205,0.0397142903354458,0.879638643299554
MNA,Middle East & North Africa,Aggregates,Regional,2010,0.0264873427845952,0.137854582302811,0.42509570804486,0.0392097620229185,0.885529091878168
MNA,Middle East & North Africa,Aggregates,Regional,2011,0.0259968257624878,0.141425818509909,0.423299324647468,0.048904995718215,0.889569297840334
MNA,Middle East & North Africa,Aggregates,Regional,2012,0.0221392241071639,0.129791622208994,0.412833979532337,0.0485079014955223,0.901397976257479
MNA,Middle East & North Africa,Aggregates,Regional,2013,0.0216372049204142,0.127929012853922,0.409185025864398,0.0581762506341103,0.911370115841661
MNA,Middle East & North Africa,Aggregates,Regional,2015,0.0441188526098661,0.158480196212478,0.425500151248767,0.103454875331605,0.91832896885813
MNA,Middle East & North Africa,Aggregates,Regional,2018,0.0761132748504218,0.199729789963971,0.44671018619078,0.162835978455624,
MNA,Middle East & North Africa,Aggregates,Regional,2019,0.0781289326723369,0.203408350692288,0.451715178158981,0.169849088874412,
MNA,Middle East & North Africa,Aggregates,Regional,2020,0.0794629999120151,0.215354295680702,0.479063101597805,0.176998247939314,
MNA,Middle East & North Africa,Aggregates,Regional,2021,0.0754231459342107,0.202331461923739,0.462612475775176,0.173998514454125,
MNE,Montenegro,ECA,National,1981,0.001726292,0.003939675,0.03232739,0,0.4841426
MNE,Montenegro,ECA,National,1984,0.001726292,0.003939675,0.03069851,0,0.4606321
MNE,Montenegro,ECA,National,1987,0.001726292,0.003939675,0.03232739,0,0.491722
MNE,Montenegro,ECA,National,1990,0.002284184,0.005530888,0.05626989,0,0.5726211
MNE,Montenegro,ECA,National,1993,0.02355276,0.1381596,0.4866135,0.003939675,0.920816
MNE,Montenegro,ECA,National,1996,0.003939675,0.02981762,0.1728979,0.002284184,0.7542132
MNE,Montenegro,ECA,National,1999,0.003939675,0.02787445,0.1545831,0.002284184,0.7077219
MNE,Montenegro,ECA,National,2002,0.003416255,0.02087409,0.1350381,0.002284184,0.7230909
MNE,Montenegro,ECA,National,2005,0.002284184,0.01400078,0.09345885,0.002284184,0.7296821
MNE,Montenegro,ECA,National,2008,0.00187792,0.004575585,0.03325236,0.00187792,0.6020668
MNE,Montenegro,ECA,National,2010,0,0.00531055,0.0417459,0,0.7046094
MNE,Montenegro,ECA,National,2011,0.002112417,0.01028734,0.06065051,0.003603862,0.7528835
MNE,Montenegro,ECA,National,2012,0.01264296,0.02135563,0.08601378,0.01501868,0.7771358
MNE,Montenegro,ECA,National,2013,0.01038304,0.02534403,0.08842111,0.01934575,0.7924188
MNE,Montenegro,ECA,National,2015,0.01421318,0.08005719,0.1934195,0.05156495,0.7861079
MNE,Montenegro,ECA,National,2018,0.02332225,0.05042143,0.1358977,0.04253533,
MNE,Montenegro,ECA,National,2019,0.02192663,0.04717716,0.1291529,0.04060778,
MNE,Montenegro,ECA,National,2020,0.02504604,0.05994345,0.1552503,0.04784632,
MNE,Montenegro,ECA,National,2021,0.02387289,0.0556434,0.1470037,0.04644752,
MNG,Mongolia,EAP,National,1981,0.1255828,0.3665763,0.709639,0.008039682,0.979398
MNG,Mongolia,EAP,National,1984,0.08788857,0.2994474,0.6386701,0.01027031,0.9652682
MNG,Mongolia,EAP,National,1987,0.06242172,0.2501779,0.5769624,0.01012949,0.9558535
MNG,Mongolia,EAP,National,1990,0.06562744,0.2566347,0.5855529,0.01045486,0.9527024
MNG,Mongolia,EAP,National,1993,0.1454109,0.3999706,0.7400332,0.04903848,0.9717188
MNG,Mongolia,EAP,National,1996,0.1682598,0.4449476,0.7668917,0.09385098,0.9753734
MNG,Mongolia,EAP,National,1999,0.1961488,0.5069347,0.8463766,0.1225152,0.9941502
MNG,Mongolia,EAP,National,2002,0.1041609,0.3516899,0.695644,0.06744219,0.9781783
MNG,Mongolia,EAP,National,2005,0.03708305,0.2056771,0.5288829,0.03448862,0.9481874
MNG,Mongolia,EAP,National,2008,0.01017621,0.1022326,0.3805773,0.01190434,0.9183022
MNG,Mongolia,EAP,National,2010,0.007322604,0.09568617,0.3742136,0.0156784,0.9444265
MNG,Mongolia,EAP,National,2011,0.005045542,0.06562968,0.3191559,0.01364243,0.9262824
MNG,Mongolia,EAP,National,2012,0.003525312,0.04089828,0.2347509,0.008818959,0.899413
MNG,Mongolia,EAP,National,2013,0.00255402,0.03327272,0.2033617,0.009794402,0.9034243
MNG,Mongolia,EAP,National,2015,0.002789459,0.03712451,0.2115957,0.01607572,0.9237946
MNG,Mongolia,EAP,National,2018,0.004945171,0.05034849,0.2705705,0.03300216,
MNG,Mongolia,EAP,National,2019,0.002402075,0.03684166,0.2229933,0.02462135,
MNG,Mongolia,EAP,National,2020,0.002980308,0.03969673,0.2343716,0.02504596,
MNG,Mongolia,EAP,National,2021,0.001218924,0.03165535,0.205399,0.02199687,
MOZ,Mozambique,SSA,National,1981,0.8122991,0.9102089,0.9640558,0.6077608,0.992866
MOZ,Mozambique,SSA,National,1984,0.89047,0.9511877,0.980785,0.7915363,0.997522
MOZ,Mozambique,SSA,National,1987,0.8693748,0.9414993,0.9773319,0.7861616,0.9966022
MOZ,Mozambique,SSA,National,1990,0.8440404,0.9254794,0.9710221,0.74204,0.9947893
MOZ,Mozambique,SSA,National,1993,0.8474883,0.9272879,0.9712424,0.7582914,0.992866
MOZ,Mozambique,SSA,National,1996,0.8261433,0.916739,0.9676012,0.7658851,0.9918081
MOZ,Mozambique,SSA,National,1999,0.8083156,0.9167604,0.9661595,0.7440295,0.9911864
MOZ,Mozambique,SSA,National,2002,0.7992373,0.9212428,0.9676731,0.7539847,0.9931444
MOZ,Mozambique,SSA,National,2005,0.7690214,0.9096811,0.9675623,0.761607,0.9940288
MOZ,Mozambique,SSA,National,2008,0.7084234,0.8925559,0.9631941,0.7305338,0.9941699
MOZ,Mozambique,SSA,National,2010,0.683301,0.8731205,0.955753,0.7353321,0.9934489
MOZ,Mozambique,SSA,National,2011,0.6671843,0.8600768,0.9491903,0.7465624,0.992541
MOZ,Mozambique,SSA,National,2012,0.6546452,0.8469295,0.9407443,0.7476982,0.9918536
MOZ,Mozambique,SSA,National,2013,0.6470353,0.8365148,0.933297,0.7608061,0.9911395
MOZ,Mozambique,SSA,National,2015,0.6284497,0.8181615,0.9199365,0.7622599,0.9896018
MOZ,Mozambique,SSA,National,2018,0.620187,0.8123299,0.9166162,0.779868,
MOZ,Mozambique,SSA,National,2019,0.6229005,0.8141418,0.9176701,0.7853665,
MOZ,Mozambique,SSA,National,2020,0.6244183,0.8154041,0.9184336,0.7832173,
MOZ,Mozambique,SSA,National,2021,0.6171019,0.8103162,0.915366,0.7847514,
MRT,Mauritania,SSA,National,1981,0.3629626,0.6148309,0.8428839,0.1660043,0.9818909
MRT,Mauritania,SSA,National,1984,0.410067,0.6675793,0.8732014,0.2368097,0.9860072
MRT,Mauritania,SSA,National,1987,0.4003981,0.6572419,0.8675634,0.2599455,0.9861873
MRT,Mauritania,SSA,National,1990,0.4180563,0.6885261,0.882592,0.2449034,0.9877892
MRT,Mauritania,SSA,National,1993,0.411432,0.6964837,0.8852261,0.2319211,0.9840137
MRT,Mauritania,SSA,National,1996,0.1962878,0.4785904,0.7745802,0.1139246,0.9686229
MRT,Mauritania,SSA,National,1999,0.1880175,0.4540328,0.7422112,0.1141191,0.9509694
MRT,Mauritania,SSA,National,2002,0.211024,0.5019146,0.7887227,0.1550861,0.9656809
MRT,Mauritania,SSA,National,2005,0.1406601,0.4146529,0.732815,0.1350868,0.9671759
MRT,Mauritania,SSA,National,2008,0.1089936,0.3459512,0.6486472,0.1249988,0.9830163
MRT,Mauritania,SSA,National,2010,0.1021586,0.3325642,0.6497286,0.1411861,0.9879248
MRT,Mauritania,SSA,National,2011,0.09078581,0.3098928,0.6354576,0.1496747,0.9875872
MRT,Mauritania,SSA,National,2012,0.07957925,0.2839644,0.6189855,0.1456247,0.9875789
MRT,Mauritania,SSA,National,2013,0.07605419,0.285413,0.6300985,0.16404,0.9891661
MRT,Mauritania,SSA,National,2015,0.05597887,0.2306082,0.5715953,0.146824,0.9869443
MRT,Mauritania,SSA,National,2018,0.05937728,0.2373085,0.5827915,0.1855367,
MRT,Mauritania,SSA,National,2019,0.05348023,0.222238,0.5632738,0.179571,
MRT,Mauritania,SSA,National,2020,0.0590069,0.236366,0.5811576,0.1854326,
MRT,Mauritania,SSA,National,2021,0.05539514,0.2288939,0.5696844,0.1895488,
MUS,Mauritius,SSA,National,1981,0.2042906,0.5586555,0.8409792,0.02682011,0.9849168
MUS,Mauritius,SSA,National,1984,0.1636419,0.5048944,0.8144217,0.03669839,0.9802542
MUS,Mauritius,SSA,National,1987,0.08273453,0.3447501,0.712056,0.02339707,0.9652304
MUS,Mauritius,SSA,National,1990,0.04509056,0.2469682,0.6218603,0.01293886,0.9456034
MUS,Mauritius,SSA,National,1993,0.03166992,0.1743942,0.5362846,0.008844097,0.9047441
MUS,Mauritius,SSA,National,1996,0.02105287,0.1306798,0.466081,0.008878117,0.8802334
MUS,Mauritius,SSA,National,1999,0.01482513,0.09374244,0.3899329,0.006040997,0.8451831
MUS,Mauritius,SSA,National,2002,0.009218072,0.06263875,0.3131553,0.005268082,0.8362233
MUS,Mauritius,SSA,National,2005,0.006040997,0.04373159,0.2525907,0.005828678,0.8407669
MUS,Mauritius,SSA,National,2008,0.004477755,0.03429306,0.1962038,0.005375664,0.8457993
MUS,Mauritius,SSA,National,2010,0.004933976,0.03285712,0.1886108,0.008003878,0.8537496
MUS,Mauritius,SSA,National,2011,0.005116847,0.03234872,0.1828722,0.009968255,0.8545931
MUS,Mauritius,SSA,National,2012,0.005545372,0.03183843,0.1790179,0.01108999,0.8603787
MUS,Mauritius,SSA,National,2013,0.005082162,0.0293346,0.1681005,0.01363369,0.8611265
MUS,Mauritius,SSA,National,2015,0.003758232,0.02484162,0.1454339,0.01368166,0.8579811
MUS,Mauritius,SSA,National,2018,0.00181041,0.01972681,0.1110927,0.01306782,
MUS,Mauritius,SSA,National,2019,0.001253137,0.01786815,0.103002,0.01247762,
MUS,Mauritius,SSA,National,2020,0.00345829,0.02551309,0.1504304,0.01972681,
MUS,Mauritius,SSA,National,2021,0.002099293,0.02075279,0.1200217,0.01637987,
MWI,Malawi,SSA,National,1981,0.6595192,0.8599238,0.9422195,0.2772027,0.9883523
MWI,Malawi,SSA,National,1984,0.6424805,0.8527182,0.9384975,0.3632053,0.9864788
MWI,Malawi,SSA,National,1987,0.6904735,0.8756012,0.9498754,0.4867028,0.9891312
MWI,Malawi,SSA,National,1990,0.7122532,0.8839112,0.9534568,0.5111545,0.9891312
MWI,Malawi,SSA,National,1993,0.6798081,0.86939,0.9470417,0.489958,0.9852548
MWI,Malawi,SSA,National,1996,0.6354384,0.8486478,0.937024,0.5040082,0.9838959
MWI,Malawi,SSA,National,1999,0.6386855,0.85212,0.9407159,0.5136838,0.9844016
MWI,Malawi,SSA,National,2002,0.7251903,0.8973381,0.9638567,0.6541931,0.991939
MWI,Malawi,SSA,National,2005,0.7251972,0.9009789,0.9686394,0.7156595,0.9950519
MWI,Malawi,SSA,National,2008,0.7160501,0.8927647,0.9641582,0.7389604,0.9950336
MWI,Malawi,SSA,National,2010,0.7113428,0.886508,0.9612559,0.7634465,0.9947604
MWI,Malawi,SSA,National,2011,0.7062027,0.8841508,0.9613539,0.7821792,0.9951394
MWI,Malawi,SSA,National,2012,0.7180288,0.8912823,0.9643279,0.8062393,0.9961824
MWI,Malawi,SSA,National,2013,0.7059529,0.8876586,0.9635244,0.8189972,0.9966721
MWI,Malawi,SSA,National,2015,0.6890065,0.8852176,0.9635201,0.832957,0.997585
MWI,Malawi,SSA,National,2018,0.6834913,0.8864379,0.9646915,0.8574232,
MWI,Malawi,SSA,National,2019,0.6755292,0.8817911,0.9633339,0.8560113,
MWI,Malawi,SSA,National,2020,0.6725852,0.8793423,0.9629963,0.8520265,
MWI,Malawi,SSA,National,2021,0.6626016,0.874241,0.9612331,0.8525725,
MYS,Malaysia,EAP,National,1981,0.03523303,0.1444799,0.3460939,0.003026675,0.7725139
MYS,Malaysia,EAP,National,1984,0.02896143,0.1290689,0.3225574,0.00454385,0.7466511
MYS,Malaysia,EAP,National,1987,0.02132757,0.1270772,0.3287677,0.002493982,0.7656462
MYS,Malaysia,EAP,National,1990,0.01451149,0.1123308,0.3078369,0.001039858,0.7375474
MYS,Malaysia,EAP,National,1993,0.01504847,0.1187665,0.3024624,0.0006483015,0.6678297
MYS,Malaysia,EAP,National,1996,0.006399134,0.0814402,0.2365337,0.0007524203,0.5904952
MYS,Malaysia,EAP,National,1999,0.01661158,0.1039076,0.2736721,0.004924726,0.6280671
MYS,Malaysia,EAP,National,2002,0.01369634,0.07883771,0.2353248,0.007523132,0.6224843
MYS,Malaysia,EAP,National,2005,0.007360691,0.04670313,0.18,0.00684706,0.619091
MYS,Malaysia,EAP,National,2008,0.005279932,0.040006,0.1614493,0.006239649,0.6337256
MYS,Malaysia,EAP,National,2010,0.002447197,0.02533185,0.1244353,0.004211319,0.6217069
MYS,Malaysia,EAP,National,2011,0.001103718,0.01243409,0.0861217,0.002253164,0.5760705
MYS,Malaysia,EAP,National,2012,0.0005948959,0.007453175,0.05940748,0.001608193,0.5496023
MYS,Malaysia,EAP,National,2013,0.0002559008,0.003889511,0.03976592,0.001170788,0.5217277
MYS,Malaysia,EAP,National,2015,0.0001629322,0.003028259,0.0314377,0.001069675,0.4948352
MYS,Malaysia,EAP,National,2018,6.961048e-05,0.00124373,0.01755374,0.0006890106,
MYS,Malaysia,EAP,National,2019,5.181484e-05,0.0009224987,0.01385259,0.0004816287,
MYS,Malaysia,EAP,National,2020,6.961048e-05,0.001213669,0.01719792,0.0006184383,
MYS,Malaysia,EAP,National,2021,3.018257e-05,0.0008533342,0.01317065,0.0004816287,
NAM,Namibia,SSA,National,1981,0.477748,0.6236036,0.7489306,0.2881952,0.8953484
NAM,Namibia,SSA,National,1984,0.5065218,0.6482652,0.7682723,0.3687852,0.9042113
NAM,Namibia,SSA,National,1987,0.5110915,0.6521471,0.771291,0.4029451,0.9084721
NAM,Namibia,SSA,National,1990,0.5286722,0.6669931,0.7827706,0.4192877,0.9111189
NAM,Namibia,SSA,National,1993,0.514178,0.6547636,0.7733217,0.4153665,0.8943392
NAM,Namibia,SSA,National,1996,0.5084945,0.6499421,0.7695771,0.4421798,0.8930851
NAM,Namibia,SSA,National,1999,0.3954682,0.619695,0.7765519,0.2937128,0.9028508
NAM,Namibia,SSA,National,2002,0.3716896,0.6075927,0.7634299,0.305708,0.9052777
NAM,Namibia,SSA,National,2005,0.3017384,0.5473149,0.7241889,0.2924845,0.9038786
NAM,Namibia,SSA,National,2008,0.2474123,0.492036,0.6883316,0.2733454,0.9087839
NAM,Namibia,SSA,National,2010,0.2167786,0.4606398,0.6657163,0.2742761,0.9093696
NAM,Namibia,SSA,National,2011,0.1912158,0.4205647,0.6341443,0.2727263,0.9014431
NAM,Namibia,SSA,National,2012,0.1755797,0.3874096,0.6049358,0.2587988,0.8945416
NAM,Namibia,SSA,National,2013,0.1559497,0.3529641,0.5717028,0.2522704,0.884906
NAM,Namibia,SSA,National,2015,0.1389144,0.3054605,0.5125054,0.2395079,0.8669276
